Fast movement, end-to-end 2.5s
Good movement without issues, obviously the trolley can't get end to end in this time frame
174958,70,4249,1420,60,2829,T,3770,6500
174963,71,4310,1439,60,2871,T,3795,6500
174976,72,4371,1489,60,2882,T,3857,6500
175018,74,4492,1655,121,2837,T,4073,6500
175047,75,4553,1775,60,2778,T,4219,6500
175052,76,4614,1796,60,2818,T,4237,6500
175071,77,4674,1878,60,2796,T,4340,6500
175096,79,4796,1988,121,2808,T,4454,6500
175133,80,4857,2156,60,2701,T,4651,6500
175146,81,4917,2217,60,2700,T,4700,6500
175173,83,5039,2347,121,2692,T,4842,6500
175197,84,5099,2464,60,2635,T,4962,6500
175240,85,5160,2677,60,2483,T,4917,6500
175245,86,5221,2702,60,2519,T,4884,6500
175297,88,5342,2955,121,2387,T,4753,6500
175302,89,5403,2977,60,2426,T,4722,6500
175339,90,5464,3151,60,2313,T,4733,6500
175353,92,5585,3217,121,2368,T,4670,6500
175382,93,5646,3351,60,2295,T,4664,6500
175400,94,5707,3435,60,2272,T,4624,6500
175460,95,5767,3710,60,2057,T,4459,6500
175467,97,5889,3741,121,2148,T,4424,6500
175502,98,5949,3896,60,2053,T,4454,6500
175507,99,6010,3918,60,2092,T,4429,6500
175543,100,6071,4076,60,1995,T,4388,6500
175553,102,6192,4121,121,2071,T,4333,6500
175574,103,6253,4211,60,2042,T,4305,6500
175614,104,6314,4384,60,1930,T,4317,6500
175644,106,6435,4512,121,1923,T,4237,6500
175649,107,6496,4533,60,1963,T,4214,6500
175686,108,6557,4688,60,1869,T,4241,6500
175699,109,6617,4743,60,1874,T,4173,6500
175737,111,6739,4902,121,1837,T,4134,6500
175754,112,6799,4971,60,1828,T,4046,6500
175800,113,6860,5159,60,1701,T,4040,6500
175805,115,6982,5179,121,1803,T,4018,6500
175841,116,7042,5323,60,1719,T,4062,6500
175855,117,7103,5379,60,1724,T,3992,6500
175870,118,7164,5439,60,1725,T,3992,6500
175907,120,7285,5586,121,1699,T,3964,6500
175953,121,7346,5767,60,1579,T,3887,6500
175958,122,7407,5786,60,1621,T,3864,6500
175984,123,7467,5885,60,1582,T,3842,6500
176021,125,7589,6027,121,1562,T,3784,6500
176026,126,7649,6046,60,1603,T,3762,6500
176049,127,7710,6131,60,1579,T,3720,6500
176078,129,7832,6241,121,1591,T,3824,6500
176096,130,7892,6309,60,1583,T,3734,6500
176134,131,7953,6453,60,1500,T,3780,6500
176146,132,8014,6498,60,1516,T,3724,6500
176171,134,8135,6591,121,1544,T,3741,6500
176197,135,8196,6687,60,1509,T,3710,6500
176233,136,8257,6821,60,1436,T,3693,6500
176245,138,8378,6865,121,1513,T,3639,6500
176271,139,8439,6959,60,1480,T,3633,6500
176307,140,8499,7091,60,1408,T,3659,6500
176334,141,8560,7189,60,1371,T,3600,6500
176345,143,8682,7228,121,1454,T,3555,6500
176371,144,8742,7320,60,1422,T,3555,6500
176402,145,8803,7432,60,1371,T,3603,6500
176434,146,8864,7545,60,1319,T,3533,6500
176445,148,8985,7584,121,1401,T,3487,6500
176471,149,9046,7674,60,1372,T,3496,6500
